timestamp,node_id,tilt_x,tilt_y,tilt_magnitude
2026-09-01 15:05:00,N01,0.4946,0.3201,0.5891461363702557
2026-09-01 15:10:00,N01,0.5345,0.2799,0.6033525171904066
2026-09-01 15:15:00,N01,0.5112,0.3006,0.5930310278560473
2026-09-01 15:20:00,N01,0.5049,0.2613,0.5685083112848923
2026-09-01 15:25:00,N01,0.5012,0.3249,0.5972951113143318
2026-09-01 15:30:00,N01,0.5726,0.348,0.6700557887221034
2026-09-01 15:35:00,N01,0.6077,0.2616,0.6616145781344301
2026-09-01 15:40:00,N01,0.5436,0.3092,0.6253843618127974
2026-09-01 15:45:00,N01,0.6095,0.2596,0.6624820073028399
2026-09-01 15:50:00,N01,0.458,0.27,0.5316615464748227
2026-09-01 15:55:00,N01,0.3938,0.2737,0.47957286203454
2026-09-01 16:00:00,N01,0.462,0.3075,0.5549777022547843
2026-09-01 16:05:00,N01,0.5171,0.3938,0.6499775765362987
2026-09-01 16:10:00,N01,0.5475,0.2712,0.6109874712299754
2026-09-01 16:15:00,N01,0.4551,0.3246,0.5590001520572244
2026-09-01 16:20:00,N01,0.434,0.3916,0.5845567209433145
2026-09-01 16:25:00,N01,0.559,0.2765,0.6236451314650023
2026-09-01 16:30:00,N01,0.4143,0.3677,0.5539384261811054
2026-09-01 16:35:00,N01,0.4943,0.3619,0.6126206819884552
2026-09-01 16:40:00,N01,0.4203,0.27,0.49955188919670795
2026-09-01 16:45:00,N01,0.5003,0.3023,0.584538604371003
2026-09-01 16:50:00,N01,0.4775,0.3311,0.5810623546573982
2026-09-01 16:55:00,N01,0.4466,0.2929,0.5340804901885108
2026-09-01 17:00:00,N01,0.506,0.3257,0.6017611569385316
2026-09-01 17:05:00,N01,0.5356,0.2438,0.588477527183494
2026-09-01 17:10:00,N01,0.4233,0.3639,0.5582168933308987
2026-09-01 17:15:00,N01,0.5166,0.2626,0.579512139648515
2026-09-01 17:20:00,N01,0.5776,0.3058,0.6535559654689107
2026-09-01 17:25:00,N01,0.559,0.3034,0.6360287414889362
2026-09-01 17:30:00,N01,0.603,0.3878,0.7169364267492621
2026-09-01 17:35:00,N01,0.4876,0.3486,0.5993961294502993
2026-09-01 17:40:00,N01,0.5323,0.3684,0.6473498667644877
2026-09-01 17:45:00,N01,0.4518,0.3343,0.5620317873572632
2026-09-01 17:50:00,N01,0.5529,0.2121,0.5921864740096652
2026-09-01 17:55:00,N01,0.4408,0.198,0.48322731710862543
2026-09-01 18:00:00,N01,0.4865,0.3359,0.5911946041702343
2026-09-01 18:05:00,N01,0.5751,0.3037,0.6503642825371024
2026-09-01 18:10:00,N01,0.5814,0.231,0.6256092710310486
2026-09-01 18:15:00,N01,0.4148,0.2972,0.5102811773914456
2026-09-01 18:20:00,N01,0.5192,0.2984,0.5988415483247634
2026-09-01 18:25:00,N01,0.3966,0.2955,0.4945824602632002
2026-09-01 18:30:00,N01,0.4348,0.3335,0.5479719792106162
2026-09-01 18:35:00,N01,0.5183,0.253,0.5767528846915289
2026-09-01 18:40:00,N01,0.4743,0.247,0.5347611522913758
2026-09-01 18:45:00,N01,0.4969,0.3478,0.6065265451734162
2026-09-01 18:50:00,N01,0.4507,0.3252,0.5557747115513623
2026-09-01 18:55:00,N01,0.4735,0.2604,0.5403798756430517
2026-09-01 19:00:00,N01,0.4946,0.2482,0.5533826885619029
2026-09-01 19:05:00,N01,0.4723,0.2401,0.5298257260647127
2026-09-01 19:10:00,N01,0.5982,0.3018,0.670019760902617
2026-09-01 19:15:00,N01,0.465,0.3107,0.5592490411256867
2026-09-01 19:20:00,N01,0.4944,0.289,0.5726712494966025
2026-09-01 19:25:00,N01,0.5307,0.3379,0.6291413990511195
2026-09-01 19:30:00,N01,0.4735,0.2712,0.5456662807980717
2026-09-01 19:35:00,N01,0.4862,0.1849,0.5201715582382412
2026-09-01 19:40:00,N01,0.4242,0.3683,0.5617744476211072
2026-09-01 19:45:00,N01,0.5822,0.2875,0.6493174031242348
2026-09-01 19:50:00,N01,0.5288,0.3156,0.6158188045196412
2026-09-01 19:55:00,N01,0.6539,0.356,0.7445275078867134
2026-09-01 20:00:00,N01,0.4936,0.2522,0.5542975735108354
2026-09-01 20:05:00,N01,0.4197,0.3102,0.5218928338270223
2026-09-01 20:10:00,N01,0.4622,0.2289,0.515775193277071
2026-09-01 20:15:00,N01,0.4677,0.2459,0.5284033497244316
2026-09-01 20:20:00,N01,0.5844,0.3441,0.6781800424666005
2026-09-01 20:25:00,N01,0.4996,0.374,0.6240802512497892
2026-09-01 20:30:00,N01,0.5039,0.2569,0.5656083627387417
2026-09-01 20:35:00,N01,0.5762,0.3269,0.6624726786819213
2026-09-01 20:40:00,N01,0.4481,0.2905,0.5340260855051933
2026-09-01 20:45:00,N01,0.4562,0.2309,0.5113054370921554
2026-09-01 20:50:00,N01,0.5463,0.3955,0.6744360162387534
2026-09-01 20:55:00,N01,0.4301,0.3281,0.5409580575238713
2026-09-01 21:00:00,N01,0.4675,0.2756,0.5426892388835438
2026-09-01 21:05:00,N01,0.4704,0.2568,0.5359313388858689
2026-09-01 21:10:00,N01,0.5024,0.2585,0.5650026637105351
2026-09-01 21:15:00,N01,0.5135,0.2975,0.5934547160483266
2026-09-01 21:20:00,N01,0.4881,0.2546,0.5505113713630264
2026-09-01 21:25:00,N01,0.4712,0.3378,0.5797743354099075
2026-09-01 21:30:00,N01,0.525,0.2511,0.5819589418507117
2026-09-01 21:35:00,N01,0.505,0.3376,0.6074526812847236
2026-09-01 21:40:00,N01,0.4165,0.3272,0.5296528013708603
2026-09-01 21:45:00,N01,0.4669,0.3285,0.5708834031568968
2026-09-01 21:50:00,N01,0.4618,0.2098,0.5072231067291789
2026-09-01 21:55:00,N01,0.4186,0.3024,0.5164026723401032
2026-09-01 22:00:00,N01,0.513,0.2548,0.5727931913003157
2026-09-01 22:05:00,N01,0.5319,0.2169,0.5744242508808277
2026-09-01 22:10:00,N01,0.4967,0.2394,0.5513830338340127
2026-09-01 22:15:00,N01,0.4674,0.3024,0.5566942787563026
2026-09-01 22:20:00,N01,0.457,0.2808,0.5363745333253621
2026-09-01 22:25:00,N01,0.5503,0.2712,0.6134977832070789
2026-09-01 22:30:00,N01,0.5418,0.2435,0.5940029377031733
2026-09-01 22:35:00,N01,0.5265,0.3721,0.6447175040279269
2026-09-01 22:40:00,N01,0.3764,0.2602,0.45758168669648486
2026-09-01 22:45:00,N01,0.5289,0.2898,0.6030914109817848
2026-09-01 22:50:00,N01,0.5186,0.2698,0.5845836124969634
2026-09-01 22:55:00,N01,0.5043,0.2922,0.5828373100617358
2026-09-01 23:00:00,N01,0.5584,0.3127,0.639993632780827
2026-09-01 23:05:00,N01,0.5169,0.2794,0.5875797562884548
2026-09-01 23:10:00,N01,0.4756,0.2784,0.5510915713381942
2026-09-01 23:15:00,N01,0.5197,0.279,0.5898551432343369
2026-09-01 23:20:00,N01,0.5145,0.4038,0.6540372237113113
2026-09-01 23:25:00,N01,0.5436,0.2837,0.6131775028488896
2026-09-01 23:30:00,N01,0.5601,0.2796,0.6260097203718166
2026-09-01 23:35:00,N01,0.3981,0.2496,0.4698763347945925
2026-09-01 23:40:00,N01,0.4065,0.2824,0.4949666756459469
2026-09-01 23:45:00,N01,0.5009,0.3838,0.6310334777173078
2026-09-01 23:50:00,N01,0.5163,0.289,0.5916812401961041
2026-09-01 23:55:00,N01,0.5415,0.1894,0.5736676825480062
2026-09-01 00:00:00,N02,0.5118,0.3385,0.6136134695392532
2026-09-01 00:05:00,N02,0.4261,0.3572,0.5560153325224044
2026-09-01 00:10:00,N02,0.5169,0.2792,0.5874846806513341
2026-09-01 00:15:00,N02,0.5316,0.4135,0.6734840829596495
2026-09-01 00:20:00,N02,0.5091,0.3124,0.5973077682401259
2026-09-01 00:25:00,N02,0.477,0.2575,0.5420657247972795
2026-09-01 00:30:00,N02,0.5415,0.2572,0.5994781814211423
2026-09-01 00:35:00,N02,0.5036,0.2761,0.5743206160325434
2026-09-01 00:40:00,N02,0.5239,0.3167,0.6121846943529379
2026-09-01 00:45:00,N02,0.5519,0.2745,0.6163958630620423
2026-09-01 00:50:00,N02,0.4865,0.2511,0.547479186819006
2026-09-01 00:55:00,N02,0.4778,0.3189,0.5744476042251373
2026-09-01 01:00:00,N02,0.5378,0.2539,0.5947218257303156
2026-09-01 01:05:00,N02,0.5435,0.3678,0.6562538304650114
2026-09-01 01:10:00,N02,0.5207,0.3938,0.6528452573160044
2026-09-01 01:15:00,N02,0.4613,0.2378,0.5189860595430286
2026-09-01 01:20:00,N02,0.4111,0.3748,0.5563076936372533
2026-09-01 01:25:00,N02,0.5327,0.2972,0.6099976475364475
2026-09-01 01:30:00,N02,0.514,0.2437,0.5688459281738774
2026-09-01 01:35:00,N02,0.6223,0.3065,0.693685476278695
2026-09-01 01:40:00,N02,0.5055,0.3363,0.6071473791428239
2026-09-01 01:45:00,N02,0.5241,0.3112,0.6095295316881701
2026-09-01 01:50:00,N02,0.4605,0.3236,0.5628296456300077
2026-09-01 01:55:00,N02,0.5941,0.3673,0.6984726909478995
2026-09-01 02:00:00,N02,0.5797,0.2744,0.6413637423490667
2026-09-01 02:05:00,N02,0.4505,0.2937,0.5377824281249807
2026-09-01 02:10:00,N02,0.5028,0.3547,0.6153209975289321
2026-09-01 02:15:00,N02,0.4154,0.3765,0.5606330439779661
2026-09-01 02:20:00,N02,0.4921,0.2787,0.5655405378927314
2026-09-01 02:25:00,N02,0.4494,0.2173,0.4991789759194592
2026-09-01 02:30:00,N02,0.5412,0.3037,0.6205893408688229
2026-09-01 02:35:00,N02,0.4355,0.2352,0.49495382612926636
2026-09-01 02:40:00,N02,0.4832,0.3835,0.6168909871281959
2026-09-01 02:45:00,N02,0.487,0.2248,0.5363804992726712
2026-09-01 02:50:00,N02,0.4877,0.2864,0.5655760337920976
2026-09-01 02:55:00,N02,0.3652,0.2973,0.47091223173750757
2026-09-01 03:00:00,N02,0.4885,0.3348,0.5922189544416828
2026-09-01 03:05:00,N02,0.5924,0.3563,0.6912940401883991
2026-09-01 03:10:00,N02,0.4866,0.2447,0.5446628773837997
2026-09-01 03:15:00,N02,0.6287,0.303,0.6979059320567493
2026-09-01 03:20:00,N02,0.5007,0.2988,0.5830796943814799
2026-09-01 03:25:00,N02,0.5099,0.2928,0.587987967563963
2026-09-01 03:30:00,N02,0.4713,0.2727,0.5445080164699139
2026-09-01 03:35:00,N02,0.4984,0.2728,0.5681746210453262
2026-09-01 03:40:00,N02,0.4644,0.3053,0.5557656430546962
2026-09-01 03:45:00,N02,0.4873,0.3752,0.6150092113131315
2026-09-01 03:50:00,N02,0.3675,0.3546,0.5106832775801455
2026-09-01 03:55:00,N02,0.5623,0.1963,0.5955795328921235
2026-09-01 04:00:00,N02,0.4829,0.2814,0.5589081946080232
2026-09-01 04:05:00,N02,0.4296,0.2611,0.5027219609287026
2026-09-01 04:10:00,N02,0.4445,0.3876,0.5897575857926712
2026-09-01 04:15:00,N02,0.5468,0.3636,0.6566545514956855
2026-09-01 04:20:00,N02,0.5361,0.2435,0.5888085087700414
2026-09-01 04:25:00,N02,0.4738,0.3245,0.5742705721173601
2026-09-01 04:30:00,N02,0.4389,0.3356,0.5525039094884306
2026-09-01 04:35:00,N02,0.488,0.2813,0.563270530029754
2026-09-01 04:40:00,N02,0.5355,0.3222,0.6249584706202485
2026-09-01 04:45:00,N02,0.482,0.358,0.6004065289451805
2026-09-01 04:50:00,N02,0.4459,0.3308,0.555207573795603
2026-09-01 04:55:00,N02,0.5297,0.2845,0.6012672783380116
2026-09-01 05:00:00,N02,0.5163,0.2374,0.5682644190867487
2026-09-01 05:05:00,N02,0.5462,0.2908,0.6187883967884337
2026-09-01 05:10:00,N02,0.4739,0.3525,0.5906246354496228
2026-09-01 05:15:00,N02,0.4648,0.2296,0.5184160491342836
2026-09-01 05:20:00,N02,0.4222,0.3303,0.5360512382226161
2026-09-01 05:25:00,N02,0.436,0.3877,0.5834443332486827
2026-09-01 05:30:00,N02,0.3959,0.3848,0.5520940590153095
2026-09-01 05:35:00,N02,0.5106,0.2952,0.5897926754377338
2026-09-01 05:40:00,N02,0.4728,0.32,0.5709114116918665
2026-09-01 05:45:00,N02,0.4981,0.3552,0.6117766340748885
2026-09-01 05:50:00,N02,0.5057,0.3075,0.5918519578408101
2026-09-01 05:55:00,N02,0.4818,0.2972,0.5660910527468174
2026-09-01 06:00:00,N02,0.5154,0.2145,0.5582538938511759
2026-09-01 06:05:00,N02,0.4326,0.3372,0.5484948495656089
2026-09-01 06:10:00,N02,0.5085,0.2908,0.5857788746617617
2026-09-01 06:15:00,N02,0.5009,0.3174,0.5929954215674856
2026-09-01 06:20:00,N02,0.473,0.2611,0.540279751610219
2026-09-01 06:25:00,N02,0.5098,0.2511,0.5682844798162273
2026-09-01 06:30:00,N02,0.5204,0.2149,0.5630259052654683
2026-09-01 06:35:00,N02,0.5515,0.3236,0.6394288154282696
2026-09-01 06:40:00,N02,0.5128,0.3491,0.6203504251630687
2026-09-01 06:45:00,N02,0.5833,0.3507,0.6806095650224143
2026-09-01 06:50:00,N02,0.408,0.236,0.4713385195377097
2026-09-01 06:55:00,N02,0.4688,0.3013,0.5572747347583595
2026-09-01 07:00:00,N02,0.5259,0.2637,0.5883098673318339
2026-09-01 07:05:00,N02,0.5093,0.2622,0.5728309785617394
2026-09-01 07:10:00,N02,0.4694,0.2297,0.5225882222170721
2026-09-01 07:15:00,N02,0.4538,0.2324,0.5098472320215145
2026-09-01 07:20:00,N02,0.4512,0.3527,0.5726942727145087
2026-09-01 07:25:00,N02,0.4525,0.4316,0.6253277620576269
2026-09-01 07:30:00,N02,0.5247,0.3092,0.6090276923096355
2026-09-01 07:35:00,N02,0.4571,0.335,0.5667145754257605
2026-09-01 07:40:00,N02,0.4712,0.3061,0.5618955863859406
2026-09-01 07:45:00,N02,0.628,0.2952,0.6939214941187511
2026-09-01 07:50:00,N02,0.5575,0.2648,0.6171914532784782
2026-09-01 07:55:00,N02,0.4983,0.3885,0.6318505677769073
2026-09-01 08:00:00,N02,0.4687,0.3906,0.6101213403905817
2026-09-01 08:05:00,N02,0.5354,0.2719,0.6004854452857288
2026-09-01 08:10:00,N02,0.5316,0.3486,0.6357047427855167
2026-09-01 08:15:00,N02,0.5311,0.2215,0.5754384936724342
2026-09-01 08:20:00,N02,0.4636,0.2876,0.5455627553270109
2026-09-01 08:25:00,N02,0.4963,0.331,0.596552336346108
2026-09-01 08:30:00,N02,0.5089,0.2332,0.5597869684085188
2026-09-01 08:35:00,N02,0.519,0.3305,0.6152976921783472
2026-09-01 08:40:00,N02,0.528,0.354,0.6356886030125127
2026-09-01 08:45:00,N02,0.5417,0.323,0.6306884254526953
2026-09-01 08:50:00,N02,0.4965,0.217,0.5418498408230826
2026-09-01 08:55:00,N02,0.5215,0.3104,0.6068858294605337
2026-09-01 09:00:00,N02,0.5136,0.2362,0.5653100034494347
2026-09-01 09:05:00,N02,0.4459,0.3527,0.5685280116229983
2026-09-01 09:10:00,N02,0.498,0.3341,0.5996889276950176
2026-09-01 09:15:00,N02,0.5014,0.3015,0.5850676969377133
2026-09-01 09:20:00,N02,0.5469,0.2742,0.6117885664181704
